 3500  0.00100000005  0.
 3500  0.00200000009  0.
 3500  0.00300000003  0.
 3500  0.00400000019  0.
 3500  0.00500000035  0.
 3500  0.00600000005  0.
 3500  0.00700000022  0.
 3500  0.00800000038  0.
 3500  0.00900000054  0.
 3500  0.0100000007  0.
 3500  0.0110000009  0.
 3500  0.0120000001  0.
 3500  0.0130000003  0.
 3500  0.0140000004  0.
 3500  0.0150000006  0.
 3500  0.0160000008  0.
 3500  0.0170000009  0.
 3500  0.0180000011  0.
 3500  0.0190000013  0.
 3500  0.0200000014  0.
 3500  0.0210000016  0.
 3500  0.0220000017  0.
 3500  0.0230000019  0.
 3500  0.0240000002  0.
 3500  0.0250000004  0.
 3500  0.0260000005  0.
 3500  0.0270000007  0.
 3500  0.0280000009  0.
 3500  0.029000001  0.
 3500  0.0300000012  0.
 3500  0.0310000014  0.
 3500  0.0320000015  0.
 3500  0.0329999998  0.
 3500  0.0340000018  0.
 3500  0.0350000001  0.
 3500  0.0360000022  0.
 3500  0.0370000005  0.
 3500  0.0380000025  0.
 3500  0.0390000008  0.
 3500  0.0400000028  0.
 3500  0.0410000011  0.
 3500  0.0420000032  0.
 3500  0.0430000015  0.
 3500  0.0440000035  0.
 3500  0.0450000018  0.
 3500  0.0460000038  0.
 3500  0.0470000021  0.
 3500  0.0480000004  0.
 3500  0.0490000024  0.
 3500  0.0500000007  0.
 3500  0.0510000028  0.
 3500  0.0520000011  0.
 3500  0.0530000031  0.
 3500  0.0540000014  0.
 3500  0.0550000034  0.
 3500  0.0560000017  0.
 3500  0.0570000038  0.
 3500  0.0580000021  0.
 3500  0.0590000041  0.
 3500  0.0600000024  0.
 3500  0.0610000044  0.
 3500  0.0620000027  0.
 3500  0.063000001  0.
 3500  0.064000003  0.
 3500  0.0650000051  0.
 3500  0.0659999996  0.
 3500  0.0670000017  0.
 3500  0.0680000037  0.
 3500  0.0690000057  0.
 3500  0.0700000003  0.
 3500  0.0710000023  0.
 3500  0.0720000044  0.
 3500  0.0730000064  0.
 3500  0.074000001  0.
 3500  0.075000003  0.
 3500  0.076000005  0.
 3500  0.077000007  0.
 3500  0.0780000016  0.
 3500  0.0790000036  0.
 3500  0.0800000057  0.
 3500  0.0810000002  0.
 3500  0.0820000023  0.
 3500  0.0830000043  0.
 3500  0.0840000063  0.
 3500  0.0850000009  0.
 3500  0.0860000029  0.
 3500  0.0870000049  0.
 3500  0.088000007  0.
 3500  0.0890000015  0.
 3500  0.0900000036  0.
 3500  0.0910000056  0.
 3500  0.0920000076  0.
 3500  0.0930000022  0.
 3500  0.0940000042  0.
 3500  0.0950000063  0.
 3500  0.0960000008  0.
 3500  0.0970000029  0.
 3500  0.0980000049  0.
 3500  0.0990000069  0.
 3500  0.100000001  0.
 3500  0.101000004  0.
 3500  0.102000006  0.
 3500  0.103000008  0.
 3500  0.104000002  0.
 3500  0.105000004  0.
 3500  0.106000006  0.
 3500  0.107000008  0.
 3500  0.108000003  0.
 3500  0.109000005  0.
 3500  0.110000007  0.
 3500  0.111000009  0.
 3500  0.112000003  0.
 3500  0.113000005  0.
 3500  0.114000008  0.
 3500  0.115000002  0.
 3500  0.116000004  0.
 3500  0.117000006  0.
 3500  0.118000008  0.
 3500  0.119000003  0.
 3500  0.120000005  0.
 3500  0.121000007  0.
 3500  0.122000009  0.
 3500  0.123000003  0.
 3500  0.124000005  0.
 3500  0.125  0.
 3500  0.126000002  0.
 3500  0.127000004  0.
 3500  0.128000006  0.
 3500  0.129000008  0.
 3500  0.13000001  0.
 3500  0.131000012  0.
 3500  0.131999999  0.
 3500  0.133000001  0.
 3500  0.134000003  0.
 3500  0.135000005  0.
 3500  0.136000007  0.
 3500  0.137000009  0.
 3500  0.138000011  0.
 3500  0.139000013  0.
 3500  0.140000001  0.
 3500  0.141000003  0.
 3500  0.142000005  0.
 3500  0.143000007  0.
 3500  0.144000009  0.
 3500  0.145000011  0.
 3500  0.146000013  0.
 3500  0.147  0.
 3500  0.148000002  0.
 3500  0.149000004  0.
 3500  0.150000006  0.
 3500  0.151000008  0.
 3500  0.15200001  0.
 3500  0.153000012  0.
 3500  0.154000014  0.
 3500  0.155000001  0.
 3500  0.156000003  0.
 3500  0.157000005  0.
 3500  0.158000007  0.
 3500  0.159000009  0.
 3500  0.160000011  0.
 3500  0.161000013  0.
 3500  0.162  0.
 3500  0.163000003  0.
 3500  0.164000005  0.
 3500  0.165000007  0.
 3500  0.166000009  0.
 3500  0.167000011  0.
 3500  0.168000013  0.
 3500  0.169000015  0.
 3500  0.170000002  0.
 3500  0.171000004  0.
 3500  0.172000006  0.
 3500  0.173000008  0.
 3500  0.17400001  0.
 3500  0.175000012  0.
 3500  0.176000014  0.
 3500  0.177000001  0.
 3500  0.178000003  0.
 3500  0.179000005  0.
 3500  0.180000007  0.
 3500  0.181000009  0.
 3500  0.182000011  0.
 3500  0.183000013  0.
 3500  0.184000015  0.
 3500  0.185000002  0.
 3500  0.186000004  0.
 3500  0.187000006  0.
 3500  0.188000008  0.
 3500  0.18900001  0.
 3500  0.190000013  0.
 3500  0.191000015  0.
 3500  0.192000002  0.
 3500  0.193000004  0.
 3500  0.194000006  0.
 3500  0.195000008  0.
 3500  0.19600001  0.
 3500  0.197000012  0.
 3500  0.198000014  0.
 3500  0.199000016  0.
 3500  0.200000003  0.
 3500  0.201000005  0.
 3500  0.202000007  0.
 3500  0.203000009  0.
 3500  0.204000011  0.
 3500  0.205000013  0.
 3500  0.206000015  0.
 3500  0.207000017  0.
 3500  0.208000004  0.
 3500  0.209000006  0.
 3500  0.210000008  0.
 3500  0.21100001  0.
 3500  0.212000012  0.
 3500  0.213000014  0.
 3500  0.214000016  0.
 3500  0.215000004  0.
 3500  0.216000006  0.
 3500  0.217000008  0.
 3500  0.21800001  0.
 3500  0.219000012  0.
 3500  0.220000014  0.
 3500  0.221000016  0.
 3500  0.222000018  0.
 3500  0.223000005  0.
 3500  0.224000007  0.
 3500  0.225000009  0.
 3500  0.226000011  0.
 3500  0.227000013  0.
 3500  0.228000015  0.
 3500  0.229000017  0.
 3500  0.230000004  0.
 3500  0.231000006  0.
 3500  0.232000008  0.
 3500  0.23300001  0.
 3500  0.234000012  0.
 3500  0.235000014  0.
 3500  0.236000016  0.
 3500  0.237000018  0.
 3500  0.238000005  0.
 3500  0.239000008  0.
 3500  0.24000001  0.
 3500  0.241000012  0.
 3500  0.242000014  0.
 3500  0.243000016  0.
 3500  0.244000018  0.
 3500  0.245000005  0.
 3500  0.246000007  0.
 3500  0.247000009  0.
 3500  0.248000011  0.
 3500  0.249000013  0.
 3500  0.25  0.
 3500  0.251000017  0.
 3500  0.252000004  0.
 3500  0.253000021  0.
 3500  0.254000008  0.
 3500  0.255000025  0.
 3500  0.256000012  0.
 3500  0.256999999  0.
 3500  0.258000016  0.
 3500  0.259000003  0.
 3500  0.26000002  0.
 3500  0.261000007  0.
 3500  0.262000024  0.
 3500  0.263000011  0.
 3500  0.263999999  0.
 3500  0.265000015  0.
 3500  0.266000003  0.
 3500  0.26700002  0.
 3500  0.268000007  0.
 3500  0.269000024  0.
 3500  0.270000011  0.
 3500  0.271000028  0.
 3500  0.272000015  0.
 3500  0.273000002  0.
 3500  0.274000019  0.
 3500  0.275000006  0.
 3500  0.276000023  0.
 3500  0.27700001  0.
 3500  0.278000027  0.
 3500  0.279000014  0.
 3500  0.280000001  0.
 3500  0.281000018  0.
 3500  0.282000005  0.
 3500  0.283000022  0.
 3500  0.284000009  0.
 3500  0.285000026  0.
 3500  0.286000013  0.
 3500  0.287  0.
 3500  0.288000017  0.
 3500  0.289000005  0.
 3500  0.290000021  0.
 3500  0.291000009  0.
 3500  0.292000026  0.
 3500  0.293000013  0.
 3500  0.294  0.
 3500  0.295000017  0.
 3500  0.296000004  0.
 3500  0.297000021  0.
 3500  0.298000008  0.
 3500  0.299000025  0.
 3500  0.300000012  0.
 3500  0.301000029  0.
